transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,date,hour,dayofweek,time_of_day,log_amount
TX106981,user_9281,Lipa Na M-Pesa,249.9,Nyeri,iOS,Safaricom,agent,0,0,0,2024-06-19 14:06:27,2024-06-19,14,2,Afternoon,5.525054453372377
TX106982,user_9648,Lipa Na M-Pesa,3517.34,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-15 18:06:08,2024-06-15,18,5,Evening,8.165744566449087
TX106983,user_6494,Deposit Cash,1183.24,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-20 17:31:13,2024-06-20,17,3,Evening,7.076856497605236
TX106984,user_9536,Deposit Cash,383.45,Kisumu,Android,Airtel,individual,0,0,1,2024-06-04 12:36:57,2024-06-04,12,1,Afternoon,5.9518137414781895
TX106985,user_3711,Buy Airtime,688.79,Thika,Android,Safaricom,individual,0,0,0,2024-06-09 14:59:47,2024-06-09,14,6,Afternoon,6.536387203442019
TX106986,user_8595,Buy Airtime,6072.57,Mombasa,iOS,Airtel,agent,0,0,0,2024-06-05 00:54:44,2024-06-05,0,2,Night,8.71170184955345
TX106987,user_7273,Buy Airtime,384.84,Nairobi,Android,Airtel,individual,0,0,0,2024-06-17 12:57:03,2024-06-17,12,0,Afternoon,5.9554227757607165
TX106988,user_7284,Pay Bill,2201.84,Machakos,Android,Safaricom,individual,0,0,0,2024-06-26 17:14:35,2024-06-26,17,2,Evening,7.697502715930559
TX106989,user_9817,Withdraw Cash,760.38,Meru,iOS,Safaricom,individual,0,0,1,2024-06-24 04:10:06,2024-06-24,4,0,Night,6.635132576201249
TX106990,user_4994,Send Money,619.92,Nyeri,iOS,Telkom Kenya,individual,0,0,0,2024-06-21 18:13:15,2024-06-21,18,4,Evening,6.431202249158242
TX106991,user_2678,Deposit Cash,806.08,Meru,iOS,Telkom Kenya,individual,0,0,0,2024-06-04 03:44:31,2024-06-04,3,1,Night,6.693422795946478
TX106992,user_9414,Lipa Na M-Pesa,2375.86,Nairobi,iOS,Telkom Kenya,individual,0,0,0,2024-06-22 13:09:55,2024-06-22,13,5,Afternoon,7.773535567855354
TX106993,user_1743,Deposit Cash,950.36,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-29 21:13:12,2024-06-29,21,5,Night,6.857892539809733
TX106994,user_1462,Send Money,356.08,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-17 17:48:54,2024-06-17,17,0,Evening,5.877959846311161
TX106995,user_2568,Buy Airtime,5657.63,Garissa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-22 08:42:53,2024-06-22,8,5,Morning,8.640937092428564
TX106996,user_2736,Deposit Cash,2716.49,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-22 21:47:07,2024-06-22,21,5,Night,7.907463939135788
TX106997,user_8903,Withdraw Cash,597.15,Eldoret,iOS,Telkom Kenya,individual,0,1,0,2024-06-11 12:50:17,2024-06-11,12,1,Afternoon,6.393841558616913
TX106998,user_8002,Withdraw Cash,2231.53,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-18 18:28:43,2024-06-18,18,1,Evening,7.710890750510311
TX106999,user_9856,Pay Bill,247.84,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-15 23:44:22,2024-06-15,23,5,Night,5.516810119646819
TX107000,user_2356,Deposit Cash,3039.84,Eldoret,Android,Safaricom,individual,0,0,0,2024-06-07 14:39:20,2024-06-07,14,4,Afternoon,8.019889072021565
TX107001,user_2014,Buy Airtime,1455.92,Machakos,Android,Airtel,individual,0,0,0,2024-06-04 06:41:02,2024-06-04,6,1,Morning,7.284079897343884
TX107002,user_2054,Lipa Na M-Pesa,382.51,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-04 00:31:06,2024-06-04,0,1,Night,5.949365696086644
TX107003,user_2764,Pay Bill,710.17,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-25 10:43:14,2024-06-25,10,1,Morning,6.566911501082778
TX107004,user_7009,Buy Airtime,1484.68,Nairobi,Android,Airtel,agent,0,0,0,2024-06-22 01:46:03,2024-06-22,1,5,Night,7.303627858884798
TX107005,user_5458,Pay Bill,5747.0,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-08 18:51:32,2024-06-08,18,5,Evening,8.656607247198915
TX107006,user_1667,Deposit Cash,668.03,Nyeri,iOS,Airtel,agent,1,0,0,2024-06-10 11:46:38,2024-06-10,11,0,Morning,6.505828902172136
TX107007,user_4370,Send Money,406.55,Eldoret,Feature Phone,Airtel,individual,0,0,0,2024-06-06 12:56:17,2024-06-06,12,3,Afternoon,6.010163624540467
TX107008,user_6976,Deposit Cash,2539.41,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-19 05:07:38,2024-06-19,5,2,Morning,7.840080764309042
TX107009,user_2394,Buy Airtime,2863.08,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-01 08:50:27,2024-06-01,8,5,Morning,7.960002460651312
TX107010,user_9290,Lipa Na M-Pesa,331.02,Machakos,Feature Phone,Safaricom,agent,0,0,0,2024-06-21 16:09:39,2024-06-21,16,4,Afternoon,5.80519520806593
TX107011,user_5070,Lipa Na M-Pesa,1171.63,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-26 05:31:41,2024-06-26,5,2,Morning,7.067004368374771
TX107012,user_7982,Buy Airtime,1066.97,Kisumu,Android,Airtel,agent,0,1,0,2024-06-23 11:33:48,2024-06-23,11,6,Morning,6.973514929237972
TX107013,user_9613,Pay Bill,721.24,Meru,Android,Safaricom,individual,0,0,0,2024-06-02 08:43:43,2024-06-02,8,6,Morning,6.58235749362917
TX107014,user_6599,Withdraw Cash,1327.44,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-28 18:19:53,2024-06-28,18,4,Evening,7.191760600461477
TX107015,user_4650,Buy Airtime,132.35,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-20 10:26:08,2024-06-20,10,3,Morning,4.892977250628023
TX107016,user_4620,Deposit Cash,3689.91,Machakos,Android,Airtel,individual,0,0,0,2024-06-26 17:50:03,2024-06-26,17,2,Evening,8.213628319096841
TX107017,user_4190,Lipa Na M-Pesa,15625.02,Nakuru,Android,Safaricom,individual,0,0,0,2024-06-12 00:23:17,2024-06-12,0,2,Night,9.656692752473957
TX107018,user_9789,Send Money,3518.37,Garissa,Android,Airtel,individual,0,0,0,2024-06-20 16:58:09,2024-06-20,16,3,Afternoon,8.166037275301072
TX107019,user_1391,Lipa Na M-Pesa,1567.9,Eldoret,Android,Telkom Kenya,individual,0,0,0,2024-06-09 20:34:55,2024-06-09,20,6,Evening,7.35813001583891
TX107020,user_2075,Withdraw Cash,3858.23,Machakos,Android,Safaricom,agent,1,0,0,2024-06-23 14:35:33,2024-06-23,14,6,Afternoon,8.258222960694438
TX107021,user_3650,Lipa Na M-Pesa,2966.26,Eldoret,Android,Telkom Kenya,individual,0,0,1,2024-06-28 04:55:37,2024-06-28,4,4,Night,7.995394247054788
TX107022,user_3384,Withdraw Cash,6565.08,Nakuru,Android,Telkom Kenya,individual,0,0,1,2024-06-20 09:49:37,2024-06-20,9,3,Morning,8.789672281965382
TX107023,user_1809,Buy Airtime,3403.85,Nairobi,Feature Phone,Airtel,individual,0,1,0,2024-06-17 17:04:07,2024-06-17,17,0,Evening,8.132956164749821
TX107024,user_9047,Lipa Na M-Pesa,3518.66,Meru,iOS,Airtel,individual,0,0,0,2024-06-27 21:30:04,2024-06-27,21,3,Night,8.16611967301785
TX107025,user_6501,Pay Bill,877.09,Machakos,iOS,Airtel,individual,0,0,0,2024-06-22 10:10:04,2024-06-22,10,5,Morning,6.777749094076528
TX107026,user_7895,Deposit Cash,1880.26,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-02 03:46:22,2024-06-02,3,6,Night,7.539697044097676
TX107027,user_2159,Pay Bill,1477.8,Nakuru,iOS,Airtel,individual,0,1,0,2024-06-22 02:44:41,2024-06-22,2,5,Night,7.298986227062477
TX107028,user_8574,Deposit Cash,40.22,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-09 20:46:29,2024-06-09,20,6,Evening,3.718923575462313
TX107029,user_2531,Lipa Na M-Pesa,1315.4,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-15 04:40:57,2024-06-15,4,5,Night,7.182656017069185
TX107030,user_6481,Lipa Na M-Pesa,2329.79,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-14 01:48:26,2024-06-14,1,4,Night,7.753962544887311
TX107031,user_8548,Deposit Cash,3205.69,Nyeri,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-21 17:44:42,2024-06-21,17,4,Evening,8.072994531472446
TX107032,user_5976,Send Money,9543.65,Nakuru,iOS,Airtel,agent,0,0,0,2024-06-11 18:11:16,2024-06-11,18,1,Evening,9.163736067074764
TX107033,user_6695,Lipa Na M-Pesa,956.45,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-12 23:53:32,2024-06-12,23,2,Night,6.864273500370176
TX107034,user_9445,Send Money,578.83,Garissa,Android,Safaricom,agent,0,0,0,2024-06-19 12:07:01,2024-06-19,12,2,Afternoon,6.362734957128978
TX107035,user_4548,Send Money,7125.88,Meru,Feature Phone,Telkom Kenya,individual,1,0,0,2024-06-21 07:55:39,2024-06-21,7,4,Morning,8.87162882998114
TX107036,user_7163,Deposit Cash,9956.4,Eldoret,iOS,Safaricom,individual,0,0,0,2024-06-14 19:05:20,2024-06-14,19,4,Evening,9.206071272323975
TX107037,user_7671,Send Money,2342.69,Thika,iOS,Airtel,agent,1,0,0,2024-06-04 15:33:58,2024-06-04,15,1,Afternoon,7.759481889391036
TX107038,user_6264,Send Money,428.44,Mombasa,iOS,Airtel,individual,0,0,0,2024-06-15 08:06:20,2024-06-15,8,5,Morning,6.062482034343263
TX107039,user_2231,Buy Airtime,2325.2,Eldoret,iOS,Airtel,individual,0,0,0,2024-06-24 06:33:30,2024-06-24,6,0,Morning,7.751991313904939
TX107040,user_3423,Pay Bill,405.68,Nakuru,Android,Safaricom,agent,0,0,0,2024-06-01 20:38:30,2024-06-01,20,5,Evening,6.00802663540696
TX107041,user_9071,Send Money,7515.09,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-09 19:34:41,2024-06-09,19,6,Evening,8.92480133491616
TX107042,user_5261,Pay Bill,4310.3,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-07 07:18:15,2024-06-07,7,4,Morning,8.368994761748311
TX107043,user_3908,Send Money,965.77,Machakos,Feature Phone,Safaricom,individual,0,0,0,2024-06-01 01:43:02,2024-06-01,1,5,Night,6.8739606181451505
TX107044,user_5712,Pay Bill,7621.72,Eldoret,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-14 11:51:35,2024-06-14,11,4,Morning,8.938888540367854
TX107045,user_7755,Lipa Na M-Pesa,3555.44,Thika,Android,Airtel,agent,0,0,0,2024-06-01 11:12:48,2024-06-01,11,5,Morning,8.176515323512493
TX107046,user_4883,Lipa Na M-Pesa,10721.29,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-26 02:09:19,2024-06-26,2,2,Night,9.280080031214402
TX107047,user_4515,Pay Bill,13777.08,Nairobi,iOS,Safaricom,agent,0,0,0,2024-06-15 22:45:31,2024-06-15,22,5,Night,9.530834202494246
TX107048,user_4403,Send Money,11.51,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-20 02:46:53,2024-06-20,2,3,Night,2.5265283244788197
TX107049,user_5598,Buy Airtime,448.27,Eldoret,Feature Phone,Airtel,individual,0,0,0,2024-06-11 03:23:27,2024-06-11,3,1,Night,6.1076240433149245
TX107050,user_6008,Pay Bill,2770.92,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-29 22:40:08,2024-06-29,22,5,Night,7.927295499864475
TX107051,user_7222,Withdraw Cash,10920.8,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-11 23:28:57,2024-06-11,23,1,Night,9.298516070879908
TX107052,user_5009,Buy Airtime,18045.0,Eldoret,Feature Phone,Airtel,individual,0,0,0,2024-06-08 23:36:03,2024-06-08,23,5,Night,9.800679332554447
TX107053,user_3735,Withdraw Cash,2932.86,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-01 01:16:25,2024-06-01,1,5,Night,7.984074241136377
TX107054,user_5491,Pay Bill,668.22,Mombasa,iOS,Telkom Kenya,individual,0,0,1,2024-06-02 07:00:21,2024-06-02,7,6,Morning,6.506112855097639
TX107055,user_9593,Send Money,622.97,Eldoret,Feature Phone,Safaricom,agent,0,0,0,2024-06-22 19:01:07,2024-06-22,19,5,Evening,6.436102290290618
TX107056,user_1974,Withdraw Cash,5051.62,Garissa,iOS,Airtel,individual,0,0,0,2024-06-08 11:56:56,2024-06-08,11,5,Morning,8.527662199614241
TX107057,user_1223,Pay Bill,3137.17,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-15 16:13:24,2024-06-15,16,5,Afternoon,8.05139510645911
TX107058,user_5613,Buy Airtime,2785.25,Machakos,Feature Phone,Airtel,individual,0,0,1,2024-06-10 17:57:44,2024-06-10,17,0,Evening,7.932451884700079
TX107059,user_7777,Send Money,2194.22,Meru,Android,Safaricom,individual,0,0,0,2024-06-27 04:59:17,2024-06-27,4,3,Night,7.694037548277235
TX107060,user_9427,Withdraw Cash,4520.16,Eldoret,Feature Phone,Safaricom,agent,0,0,0,2024-06-08 13:46:47,2024-06-08,13,5,Afternoon,8.416523877068734
TX107061,user_5211,Pay Bill,6833.08,Nyeri,Android,Airtel,individual,0,1,0,2024-06-04 03:43:07,2024-06-04,3,1,Night,8.829677138781728
TX107062,user_1225,Send Money,1263.18,Nairobi,Android,Telkom Kenya,agent,0,0,0,2024-06-01 13:52:49,2024-06-01,13,5,Afternoon,7.1421789696314555
TX107063,user_9183,Send Money,873.74,Garissa,Android,Telkom Kenya,agent,0,0,0,2024-06-03 02:02:20,2024-06-03,2,0,Night,6.773926699344786
TX107064,user_5277,Lipa Na M-Pesa,3882.43,Nairobi,iOS,Telkom Kenya,individual,0,0,0,2024-06-19 22:27:41,2024-06-19,22,2,Night,8.264474062719781
TX107065,user_2341,Send Money,8616.86,Meru,Android,Safaricom,individual,0,0,0,2024-06-25 11:21:00,2024-06-25,11,1,Morning,9.061592072975369
TX107066,user_5036,Pay Bill,1497.83,Nyeri,Android,Telkom Kenya,agent,0,0,0,2024-06-19 00:53:49,2024-06-19,0,2,Night,7.312440082732024
TX107067,user_9401,Buy Airtime,1113.25,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-15 15:23:39,2024-06-15,15,5,Afternoon,7.015936811826665
TX107068,user_4727,Deposit Cash,897.16,Meru,Feature Phone,Airtel,agent,0,0,0,2024-06-12 00:36:26,2024-06-12,0,2,Night,6.800348226150524
TX107069,user_4928,Lipa Na M-Pesa,1027.91,Nairobi,iOS,Safaricom,individual,0,0,0,2024-06-09 18:57:46,2024-06-09,18,6,Evening,6.936255268452038
TX107070,user_3803,Pay Bill,507.32,Kisumu,iOS,Telkom Kenya,individual,1,0,0,2024-06-29 08:01:53,2024-06-29,8,5,Morning,6.231111170521206
TX107071,user_7558,Pay Bill,3178.94,Garissa,iOS,Airtel,individual,0,1,0,2024-06-19 20:05:37,2024-06-19,20,2,Evening,8.064617607671693
TX107072,user_1393,Pay Bill,1153.78,Nairobi,iOS,Safaricom,individual,0,0,0,2024-06-20 10:16:54,2024-06-20,10,3,Morning,7.051665128622524
TX107073,user_7839,Withdraw Cash,3340.29,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-07 04:36:11,2024-06-07,4,4,Night,8.114112238948998
TX107074,user_9795,Withdraw Cash,303.39,Thika,Android,Telkom Kenya,individual,0,0,0,2024-06-13 17:02:29,2024-06-13,17,3,Evening,5.718309773936738
TX107075,user_1581,Buy Airtime,429.39,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-03 20:09:06,2024-06-03,20,0,Evening,6.064691774376913
TX107076,user_1132,Pay Bill,2688.62,Thika,iOS,Safaricom,individual,0,0,0,2024-06-25 18:32:11,2024-06-25,18,1,Evening,7.897155198676674
TX107077,user_3838,Withdraw Cash,2507.68,Eldoret,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-19 01:58:03,2024-06-19,1,2,Night,7.8275119973794665
TX107078,user_4385,Withdraw Cash,1108.73,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-18 04:57:30,2024-06-18,4,1,Night,7.011872021474701
TX107079,user_4770,Withdraw Cash,6143.27,Thika,iOS,Safaricom,individual,0,0,0,2024-06-14 11:50:17,2024-06-14,11,4,Morning,8.723275219174441
TX107080,user_3268,Buy Airtime,724.79,Eldoret,Android,Safaricom,individual,0,0,0,2024-06-05 03:05:07,2024-06-05,3,2,Night,6.587260716783806
TX107081,user_1975,Buy Airtime,1565.62,Nairobi,Feature Phone,Safaricom,individual,0,0,1,2024-06-13 16:06:17,2024-06-13,16,3,Afternoon,7.3566757113523495
TX107082,user_8605,Pay Bill,2837.91,Kisumu,iOS,Telkom Kenya,individual,0,0,0,2024-06-23 09:39:12,2024-06-23,9,6,Morning,7.951175454667198
TX107083,user_8213,Lipa Na M-Pesa,7066.48,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-04 03:00:37,2024-06-04,3,1,Night,8.863259259708771
TX107084,user_3835,Pay Bill,1897.81,Garissa,Feature Phone,Telkom Kenya,agent,0,0,1,2024-06-20 18:47:14,2024-06-20,18,3,Evening,7.54898265314739
TX107085,user_3738,Withdraw Cash,1779.74,Mombasa,Feature Phone,Safaricom,agent,0,0,0,2024-06-26 07:07:02,2024-06-26,7,2,Morning,7.484784287231296
TX107086,user_5134,Deposit Cash,3032.4,Eldoret,Android,Airtel,agent,0,0,1,2024-06-07 09:45:54,2024-06-07,9,4,Morning,8.017439381617297
TX107087,user_7833,Withdraw Cash,1332.85,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-02 19:48:34,2024-06-02,19,6,Evening,7.195824776375183
TX107088,user_9353,Send Money,4322.6,Nakuru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-14 23:23:24,2024-06-14,23,4,Night,8.371843667542048
TX107089,user_2909,Deposit Cash,1000.81,Thika,Android,Telkom Kenya,individual,0,0,0,2024-06-18 18:24:48,2024-06-18,18,1,Evening,6.909563642906038
TX107090,user_2963,Deposit Cash,6064.5,Nakuru,Feature Phone,Safaricom,agent,0,0,0,2024-06-19 05:15:25,2024-06-19,5,2,Morning,8.710372258210974
TX107091,user_6153,Pay Bill,1112.79,Nyeri,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-29 10:27:43,2024-06-29,10,5,Morning,7.015523892842683
TX107092,user_1966,Withdraw Cash,17220.14,Mombasa,Android,Telkom Kenya,individual,0,0,0,2024-06-11 16:43:21,2024-06-11,16,1,Afternoon,9.753892977881053
TX107093,user_1889,Withdraw Cash,1331.66,Eldoret,iOS,Telkom Kenya,individual,0,0,0,2024-06-10 01:43:28,2024-06-10,1,0,Night,7.194932223878473
TX107094,user_4061,Lipa Na M-Pesa,7386.85,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 09:59:58,2024-06-17,9,0,Morning,8.907592037918649
TX107095,user_7461,Send Money,1772.5,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-13 04:53:15,2024-06-13,4,3,Night,7.480710274213677
TX107096,user_7166,Pay Bill,988.52,Nairobi,iOS,Safaricom,individual,0,0,0,2024-06-22 04:21:19,2024-06-22,4,5,Night,6.897219977066754
TX107097,user_7967,Buy Airtime,897.38,Thika,iOS,Airtel,individual,0,0,0,2024-06-18 16:23:44,2024-06-18,16,1,Afternoon,6.800593141377683
TX107098,user_9101,Pay Bill,6644.39,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-20 10:35:53,2024-06-20,10,3,Morning,8.801678660170033
TX107099,user_8379,Deposit Cash,1292.4,Meru,Android,Airtel,individual,0,0,0,2024-06-15 13:46:05,2024-06-15,13,5,Afternoon,7.165029689012492
TX107100,user_8280,Pay Bill,1446.69,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-21 12:01:04,2024-06-21,12,4,Afternoon,7.277724461627679
TX107101,user_2067,Lipa Na M-Pesa,767.87,Mombasa,iOS,Telkom Kenya,individual,0,0,0,2024-06-10 18:14:01,2024-06-10,18,0,Evening,6.644921904499746
TX107102,user_5223,Pay Bill,11383.94,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-17 08:45:30,2024-06-17,8,0,Morning,9.340046708391727
TX107103,user_5607,Lipa Na M-Pesa,982.44,Meru,Android,Airtel,agent,0,1,0,2024-06-07 21:05:32,2024-06-07,21,4,Night,6.891056629359086
TX107104,user_4985,Deposit Cash,994.98,Kisumu,iOS,Safaricom,individual,0,0,0,2024-06-04 14:11:18,2024-06-04,14,1,Afternoon,6.9037271770617
TX107105,user_4179,Lipa Na M-Pesa,10082.04,Thika,Android,Airtel,agent,0,0,0,2024-06-06 04:22:18,2024-06-06,4,3,Night,9.218610083458639
TX107106,user_5538,Withdraw Cash,8090.65,Garissa,iOS,Safaricom,individual,0,0,0,2024-06-07 11:01:03,2024-06-07,11,4,Morning,8.99858794475706
TX107107,user_3362,Buy Airtime,1001.81,Machakos,Android,Airtel,agent,0,0,0,2024-06-03 21:04:21,2024-06-03,21,0,Night,6.910561338312599
TX107108,user_3224,Deposit Cash,7001.57,Eldoret,iOS,Telkom Kenya,individual,0,0,0,2024-06-02 12:15:39,2024-06-02,12,6,Afternoon,8.854032503514146
TX107109,user_7371,Lipa Na M-Pesa,1006.06,Machakos,Android,Safaricom,individual,0,0,0,2024-06-15 16:23:52,2024-06-15,16,5,Afternoon,6.914790473863134
TX107110,user_2726,Send Money,308.86,Garissa,Android,Airtel,individual,0,0,0,2024-06-10 22:27:25,2024-06-10,22,0,Night,5.736120582568145
TX107111,user_6791,Deposit Cash,6008.83,Machakos,Android,Safaricom,individual,0,0,0,2024-06-17 23:27:31,2024-06-17,23,0,Night,8.701151740939508
TX107112,user_9073,Send Money,5167.66,Nakuru,Android,Telkom Kenya,individual,0,0,0,2024-06-14 20:05:46,2024-06-14,20,4,Evening,8.550368746286669
TX107113,user_9458,Buy Airtime,1221.8,Meru,iOS,Safaricom,individual,0,0,1,2024-06-01 00:41:03,2024-06-01,0,5,Night,7.108898590016679
TX107114,user_8013,Lipa Na M-Pesa,330.62,Garissa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-07 19:05:28,2024-06-07,19,4,Evening,5.803989735073227
TX107115,user_1837,Deposit Cash,809.29,Eldoret,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-08 20:18:24,2024-06-08,20,5,Evening,6.697392208282296
TX107116,user_5584,Deposit Cash,5159.98,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-11 23:34:02,2024-06-11,23,1,Night,8.548881762923237
TX107117,user_1686,Buy Airtime,11708.3,Kisumu,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-28 02:39:17,2024-06-28,2,4,Night,9.36813867683744
TX107118,user_1356,Withdraw Cash,1049.15,Meru,Android,Telkom Kenya,agent,0,0,0,2024-06-18 16:31:48,2024-06-18,16,1,Afternoon,6.956688290091316
TX107119,user_5647,Send Money,5968.1,Nyeri,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-18 01:03:47,2024-06-18,1,1,Night,8.694351441253312
TX107120,user_5418,Deposit Cash,905.39,Eldoret,Android,Safaricom,individual,0,0,0,2024-06-25 16:02:24,2024-06-25,16,1,Afternoon,6.809469676996272
TX107121,user_7642,Pay Bill,3983.65,Nakuru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-10 06:53:24,2024-06-10,6,0,Morning,8.290204758006992
TX107122,user_4391,Send Money,305.61,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-05 15:52:37,2024-06-05,15,2,Afternoon,5.725576581691871
TX107123,user_5357,Lipa Na M-Pesa,3080.66,Thika,Android,Telkom Kenya,individual,0,0,0,2024-06-03 22:53:31,2024-06-03,22,0,Night,8.033223691819245
TX107124,user_5879,Buy Airtime,1097.61,Eldoret,Feature Phone,Airtel,agent,0,0,1,2024-06-12 23:53:18,2024-06-12,23,2,Night,7.001801023361176
TX107125,user_6319,Send Money,9105.64,Nakuru,Android,Safaricom,agent,0,0,0,2024-06-21 16:17:40,2024-06-21,16,4,Afternoon,9.116759096754643
TX107126,user_3739,Pay Bill,1197.49,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-17 23:50:37,2024-06-17,23,0,Night,7.088817710076593
TX107127,user_5784,Pay Bill,1778.81,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-19 20:16:00,2024-06-19,20,2,Evening,7.48426189601581
TX107128,user_1877,Buy Airtime,6428.92,Nyeri,iOS,Telkom Kenya,individual,0,0,0,2024-06-09 19:28:19,2024-06-09,19,6,Evening,8.76871737547464
TX107129,user_3870,Buy Airtime,2018.6,Mombasa,iOS,Telkom Kenya,individual,1,0,0,2024-06-05 13:50:31,2024-06-05,13,2,Afternoon,7.610654750984761
TX107130,user_1292,Send Money,953.22,Eldoret,Android,Telkom Kenya,individual,0,0,0,2024-06-10 20:38:23,2024-06-10,20,0,Evening,6.860894252828814
TX107131,user_9728,Lipa Na M-Pesa,2775.73,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-23 02:42:08,2024-06-23,2,6,Night,7.929029255356304
TX107132,user_3686,Withdraw Cash,6413.84,Eldoret,Android,Telkom Kenya,individual,0,0,0,2024-06-29 21:48:41,2024-06-29,21,5,Night,8.766369335195433
